date,AdrActCnt,CapMrktCurUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-08-03,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-04,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-05,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-06,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-07,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-08,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-09,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-10,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-11,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-12,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-13,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-14,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-15,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-16,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-17,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-18,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-19,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-20,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-21,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-22,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-23,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-24,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-25,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-26,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-27,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-28,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-29,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-30,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-08-31,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-01,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-02,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-03,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-04,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-05,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-06,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-07,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-08,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-09,0,,,,,,,,,0,0,0,0,,,,,,0,,,,
2018-09-10,5,,,9.09090909,,,,,,20,3,3,2.2,,0.733333333333333,,1,,2.2,,,,
2018-09-11,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-12,5,,,13.33333333,,,,,,20,4,4,1.5,,0.625,,0.7,,2.5,,,,
2018-09-13,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-14,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-15,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-16,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-17,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-18,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-19,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-20,0,,,,,,,,,20,0,0,0,,,,,,0,,,,
2018-09-21,2,,,,,,,,,120,0,0,0,,,,,,0,,,,
2018-09-22,3,,,109.09090909,,,,,,120,2,2,1.1,,0.55,,0.55,,1.1,,,,
2018-09-23,0,,,,,,,,,120,0,0,0,,,,,,0,,,,
2018-09-24,2,,,30,,,,,,120,2,2,4,,2,,2,,4,,,,
2018-09-25,5,,,3260921.43478261,,,,,,7500119.3,4,4,2.3,,1.25,,1.35,,5,,,,
2018-09-26,15,,,3.55953396,,,,,,7509648.1,45,40,2109727.9,,105486.065,,1.45,,4219442.6,,,,
2018-09-27,21,7513491.11526027,1240.42992298017,7.50290369,,0.000149799583534979,1.00034671208078,,,7510887,31,31,1001064.029525,1001411.11051767,64574.6461137097,64597.0349236294,19.9,19.9068995704075,2001814.029525,2002508.08263251,,,
2018-09-28,32,7504735.24176371,839.218190273527,7320.21743587,,0.000150845575038551,0.999069274135151,,,7511726.6,44,44,1026.161677,1025.2066017857,32.2500394318182,32.2200234859766,2,1.9981385482703,1419.001735,1417.68103338297,,,
2018-09-29,21,7506841.66726322,0,1988.67446883,,0.00015177307845705,0.999349705725205,,,7511726.5,29,29,3777.252948,3774.79662203346,302.247681965517,302.051132028365,63.97347,63.9318684187202,8765.182777,8759.48282882259,,,
2018-09-30,18,7505729.05768491,0,140.2076565,,0.000151291374222452,0.999201615970075,,,7511726.3,33,33,53575.721094,53532.9470938868,2781.09804542424,2778.87766115912,288.9,288.669346853755,91776.235499,91702.962818251,,,
2018-10-01,29,7494737.67499441,10182.9331981177,2.50256989,,0.000151845646062991,0.99638286070487,,,7521945.6,41,49,3005688.52314,2994816.52907403,81749.8086354898,81454.108190305,5,4.98191430352435,4005740.623139,3991251.30132495,,,
2018-10-02,48,7526909.6255582,0,23.84736992,,0.000153741410712603,1.00065993904,,,7521945.6,51,51,315420.342984,315628.501182345,6225.58711729412,6229.69562527974,1835.32,1836.53119931889,317504.942982,317714.476889267,,,
2018-10-03,21,9518932.47118597,2000156.35030563,9.19542772,,0.000154626855728823,0.99957863572961,,,9522945.1,24,24,1035617.416305,1035181.04412798,84861.101929375,84825.344493076,999.9,999.478677866037,2036666.446305,2035808.26783382,,,
2018-10-04,15,9531456.70570389,444.776448554877,2.36259787,,0.000152911140134198,1.00084709395787,,,9523389.5,15,15,4030897.35011,4034311.89890007,268753.522814667,268981.182299999,99.9,99.9846246863912,4031302.84222,4034717.73449999,,,
2018-10-05,20,12762295.9695806,3228936.61648773,5.71093678,,0.000152015815072582,1.00104688074481,,,12748949.34,24,24,2232374.445747,2234711.47556946,185890.974406125,186085.580087865,825.92,826.784639744753,4461383.385747,4466053.92210875,,,
2018-10-06,2,12775691.4581421,0,509.97837273,,0.000152980827590926,1.00209759388236,,,12748949.34,1,1,24999,25051.4377494651,24999,25051.4377494651,24999,25051.4377494651,24999,25051.4377494651,,,
2018-10-07,3,12768501.9869862,0,3066.1253824,,0.00015256657066264,1.0015336673215,,,12748949.34,4,4,4158,4164.3769887228,1039.5,1041.0942471807,1074.5,1076.14792553695,4158,4164.3769887228,,,
2018-10-08,14,12716421.3076837,0,2656.55135381,,0.000151021362886062,0.997448571529399,,,12748949.34,13,13,4799.06,4786.81554168388,668.173076923077,666.468281111326,100,99.7448571529399,8686.25,8664.08765444724,,,
2018-10-09,17,13160893.5088921,409149.499125598,32.10809865,,0.000151768460777738,1.00021920784937,,,13158009.17,16,16,409803.4366,409893.268730002,51099.129575,51110.3309052988,537.4496,537.567413170961,817586.0732,817765.294484781,,,
2018-10-10,22,13146624.7861668,608.844545654312,122.53890486,,0.000153020806820421,0.999088522570253,,,13158618.57,22,22,107383.190549,107285.31319448,7267.65747690909,7261.03317115176,702.885,702.244336186792,159888.464492,159742.729765339,,,
2018-10-11,27,13566088.2355198,426655.412471579,36.10178382,,0.000162120663577497,0.998541963440182,,,13585896.97,35,36,376322.040953,375773.349659025,18845.1855195833,18817.7085501192,316.627271,316.165616863047,678426.678705,677437.507804292,,,
2018-10-12,25,13627997.68385,0,10.662475,,0.000162007614096683,1.00309885419733,,,13585896.97,36,36,1274178.552986,1278127.04654307,69232.9474108889,69447.4902205667,203.465403,204.095912618098,2492386.106792,2500109.6479404,,,
2018-10-13,10,13578002.9816801,0,338.61016225,,0.000161256799087524,0.999418957148188,,,13585896.97,13,13,40122.531703,40099.2187927574,5621.31453092308,5618.0483062971,999.9,999.319015252473,73077.088902,73034.6279818623,,,
2018-10-14,8,13586449.4350119,0,101.63453244,,0.000161743519308226,1.00004066459602,,,13585896.97,20,20,133674.024405,133679.460205201,8795.39857145,8795.75623277974,6222.134189,6222.38720957318,175907.971429,175915.124655595,,,
2018-10-15,45,33575525.7972668,19965309.1445094,2.68695145,,0.000155491901140892,1.00179006824585,,,33515530.71,82,82,12473441.123811,12495769.4346832,300365.4133585,300903.087947105,2098.9,2102.65717424121,24629963.895397,24674053.2116626,,,
2018-10-16,48,33581400.7849277,34351.7743603758,80.55254203,,0.00015489788652332,1.00094040881644,,,33549850.21,87,87,416496.479982,416888.156943791,6221.51628448276,6227.36705324831,2936.909255,2939.67115035649,541271.91675,541780.933632603,,,
2018-10-17,50,33561260.9464801,4320.71289480257,69.135979,,0.000155246490125347,1.00021132802504,,,33554170.01,72,71,485335.862684,485438.427753342,10612.2988143944,10614.5414905439,1492.245799,1492.56115235758,753473.215822,753632.44582862,,,
2018-10-18,29,33635760.0041759,6474.20061598801,112.47765837,,0.000156686929543453,1.00224478164435,,,33560424.18,34,34,298374.136405,299043.921189551,9345.61207967647,9366.59093812814,453.623,454.641284583855,317750.810709,318464.091896357,,,
2018-10-19,24,33522971.4514081,7459.60378671807,54.36688659,,0.000156454577585703,0.998661747177636,,,33567893.78,26,26,617432.703714,616606.422655635,24022.1100874615,23989.9624308379,499.9,499.2310074141,624574.862274,623739.023201784,,,
2018-10-20,34,33537831.218797,0,61.01776651,,0.000155909023052575,0.999104425156966,,,33567893.78,38,38,550133.11207,549640.42669451,14756.6527218947,14743.4370349496,99.4755695,99.3864816824593,560752.803432,560250.607328085,,,
2018-10-21,10,33593049.3812837,0,783.77914205,,0.000155993184497701,1.00074939468793,,,33567893.78,11,11,42828.256047,42860.3513145749,3907.77372318182,3910.7021880516,3552,3554.66184993153,42985.510955,43017.7240685676,,,
2018-10-22,46,43966991.7929116,10405676.2372512,3.35274285,,0.000156139817677271,1.00054920353134,,,43942858.22,49,49,13106539.982078,13113738.1401198,282735.013898878,282890.292966944,2214.269453,2215.48553760293,13854015.681045,13861624.3553803,,,
2018-10-23,139,90001150.15001,46042016.1562993,0.92034205,,0.000156405927757083,1.00037038495833,,,89967827.42,157,157,97754772.192136,97790979.089361,909651.693308783,909988.614613304,9.9995,10.0032036643908,142815315.849479,142868212.494289,,,
2018-10-24,155,127890448.119001,37977092.155754,1.924185,,0.000155819323614234,0.999394545157809,,,127967926.92,161,161,66505001.92647,66464736.1510237,571265.939182696,570920.063453639,10,9.99394545157809,91973816.208414,91918130.2160358,,,
2018-10-25,115,127696211.789616,5004.53948984805,151.09417711,,0.000156335068899176,1.00090789796961,,,127580381.82,142,142,844376.562117,845143.169883332,9089.66343904225,9097.915926023,100,100.090789796961,1290732.208344,1291904.06149527,,,
2018-10-26,93,127892824.557795,150.386412500703,78.89533387,,0.00015665645032181,1.00324491328021,,,127479165.72,113,112,1615801.080567,1621044.21495151,28022.3888601607,28113.3190819163,550,551.784702304116,3138507.552338,3148691.73717462,,,
2018-10-27,82,127591396.277416,0,156.35212196,,0.000156158072765074,1.00088038352606,,,127479165.72,81,81,815333.774332,816051.580755162,15607.6597048765,15621.4004313611,466.86,467.271015852976,1264220.436095,1265333.43494025,,,
2018-10-28,68,127510795.703665,0,2764.71265566,,0.000156126951448069,1.00024811884739,,0.117994291562957,127479165.72,57,57,46109.372509,46120.8131133608,1544.85035910526,1545.23366559575,99,99.0245637658916,88056.470469,88078.318938958,,0.00215506755660528,
2018-10-29,92,127586494.515229,57739.7796629464,49.05010895,,0.00015979097293035,1.00077753228441,,0.142875567083775,127487368.97,109,108,2599125.092919,2601145.99658996,39048.5683614907,39078.9298840518,473.27,473.637982704243,4217245.383041,4220524.42747759,,0.00215672606946509,
2018-10-30,110,127383238.334779,274.344620009487,16.62821814,,0.000159402334439711,0.999798177877139,,0.0597038573126064,127408952.28,122,121,7662213.185234,7660666.78110314,97599.517262124,97579.8195203599,149.98,149.949730718013,11809541.588717,11807158.1619636,,0.00209507036928588,
2018-10-31,123,127471984.236552,3976.97042624948,95.01464074,,0.000158649765879491,1.00049570471685,,0.412777474822311,127408827.08,141,142,1340938.892021,1341603.60175478,14559.0459945282,14566.2629823005,67.855,67.8886360435619,2067384.531223,2068409.34348667,,0.0019405680005582,
2018-11-01,141,127336898.532738,2527.82770213581,213.64003303,,0.000157662630994451,1.00005052108075,,-0.0609016045785358,127330465.66,146,148,596004.708721,596034.819523017,7521.71242538513,7522.09243042596,49.98,49.9825250436159,1113213.438957,1113269.67970304,,0.00193155106438117,
2018-11-02,105,132324875.073239,5027850.571553,12.09952944,,0.000157518382177969,0.999953244939945,,0.0374767123810633,132331062.22,109,111,10936876.745893,10936365.3915639,145057.073699,145050.291546808,844.63515,844.595659032837,16101335.180589,16100582.3616957,,0.00191652792348642,
2018-11-03,78,132407666.723578,0,484.05370743,,0.000158008573680744,1.00057888527677,,-0.0267981675441804,132331062.22,85,85,273380.949652,273539.205858703,3610.09652656471,3612.18635829165,99.97,100.027871161119,306858.204758,307035.840454791,,0.00191998499474182,
2018-11-04,100,132215296.200741,0,483.41590745,,0.00015561674586965,0.999125178795385,,-0.191969226056155,132331062.22,95,95,273741.637751,273502.162761709,3562.51565783158,3559.39909359234,93.6,93.518116735248,338438.987494,338142.913891272,,0.00192663834287468,
2018-11-05,131,134570301.037745,2111258.50228035,50.70965478,,0.000156329132105557,1.00096712225624,,-0.112810531930358,134440280.85,123,123,2651177.205356,2653741.21783654,38396.292385187,38433.4262941098,47.41,47.4558512661683,4722743.963378,4727311.43417551,,0.00195761355412022,
2018-11-06,165,134206451.934553,9222.27184467144,97.76398023,,0.000155215203086801,0.999704265005034,,-0.182660091832825,134246153.22,219,222,1373165.790686,1372759.6975078,10347.518961491,10344.458838023,700,699.792985503524,2297149.209451,2296469.86204111,,0.00181291789676099,
2018-11-07,152,134276259.235577,65290.7663221419,130.42211877,,0.00015381322231301,0.999921378251037,,0.247913204973203,134286817.1,174,174,1029632.230803,1029551.27931623,8531.09140968966,8530.42068036246,490.723222,490.68464048203,1484409.905286,1484293.19838307,,0.00173773742774915,
2018-11-08,151,134009183.003887,16469.1625869572,17.55629133,,0.000155984265542006,0.999354518074079,,-0.0864500270045885,134095739.38,180,181,7638044.779691,7633114.55983633,62444.5847517624,62404.2779009335,799.964438,799.448075413892,11302469.840069,11295174.300069,,0.00172787360346753,
2018-11-09,115,134032149.704689,25003.2701848996,189.01578998,,0.000157847915062312,0.999339330646111,,0.0251036890317536,134120759.18,138,138,709574.365142,709105.571104645,7105.47896498551,7100.78459278864,245,244.838136008297,980556.097168,979908.273804832,,0.00172457644263001,
2018-11-10,115,134116157.88074,0,222.24489044,,0.000157406510459681,0.999965692863,,0.142580830345171,134120759.18,120,120,603481.856957,603461.153222256,9252.442173925,9252.12474912375,553.536,553.517009764613,1110293.060871,1110254.96989485,,0.00149549794576355,
2018-11-11,91,134078198.439918,0,167.88083203,,0.000157804615859416,0.999682668512004,,-0.340563212791184,134120759.18,97,97,798904.541736,798651.024169004,17133.7532437526,17128.3161643408,971.462506,971.154230357439,1661974.064644,1661446.66794106,,0.00133001015683646,
2018-11-12,153,134051182.522979,0,48.51282299,,0.000158125864075965,0.999481238717655,,0.00623177787669753,134120759.18,162,164,2764645.528842,2763211.33778223,28582.250051939,28567.4226872498,997.484565,996.967108627941,4687489.008518,4685057.32070896,,0.00132524173919357,
2018-11-13,142,139006547.06199,5145775.97560268,20.90656355,,0.000159554465983581,1.00014224865491,,0.0101579928183304,138986776.38,186,184,6647997.219502,6648942.88816432,73576.0716970598,73586.5377942923,2076.001822,2076.29713046677,13537997.192259,13539922.9541498,,0.0012883414573035,
2018-11-14,287,142662096.274471,4024727.02455425,17.41331084,,0.000179359272185558,0.999807036464418,,-0.197948836217185,142689630.17,443,441,8194284.903806,8192703.7056194,36219.1788672835,36212.1898864733,3187.94,3187.32484382638,15972657.880472,15969575.7399347,,0.00128057844515385,
2018-11-15,376,143844058.204007,669330.292772514,6.68199399,,0.00018116737130384,1.00339967060435,,0.245695124929361,143356692.67,641,639,21454178.636955,21527115.7774075,45256.2147714961,45410.0709945189,2815.28,2824.85102465901,28918721.238986,29017035.3654976,,0.00143858152576049,
2018-11-16,348,143166215.149252,8799.09236783947,9.59096843,,0.000182005662653264,1.0003060761038,,0.00947280600662377,143122408.8,551,551,14922623.275527,14927190.7339176,38321.0657693829,38332.7949318871,3820.84,3822.00946782044,21114907.23893,21121370.0074698,,0.00150684917129016,
2018-11-17,418,143131255.529778,0,36.34717119,,0.000181793314934748,1.0000618123315,,-0.217807999884877,143122408.8,654,654,3937649.179085,3937892.57436139,11918.3984945994,11919.1351985981,517,517.031956975385,7794632.615468,7795114.41988315,,0.00134789983431428,
2018-11-18,347,143171852.847519,0,44.50835072,,0.000180067992862004,1.00034546684851,,0.168597593292456,143122408.8,530,529,3215630.471576,3216741.36530099,10871.3074761815,10875.0631525145,1318.96,1319.41565695451,5750921.6549,5752908.40768015,,0.00134655533605119,
2018-11-19,685,143316796.001232,203222.736319545,10.89228763,,0.000209366632955806,1.0033267834066,,0.422614307705689,142841592.96,1195,1193,13114012.204712,13157639.6829086,16793.8204172582,16849.6898203557,999.974279,1003.3009768384,20035027.757789,20101679.9556844,,0.00142358085215369,
2018-11-20,857,156862904.143897,14024624.3499834,4.64823228,,0.000231633105188212,1.00008303585504,,-0.0665859841062104,156849879.98,1507,1505,33743984.901192,33746786.8618307,31690.3743072472,31693.0057445743,1057.759513,1057.84734496559,47694013.332407,47697973.6455843,,0.00155162428022534,
2018-11-21,604,163473994.338613,6670253.90735426,6.72291654,,0.00021981873628656,1.0000262151847,,-0.0522701277252693,163469708.95,982,982,24315296.495515,24315933.9255037,37083.1393276395,37084.1114689862,999.9916225,1000.01783746508,36415642.819742,36416597.4625445,,0.00155133293798334,
2018-11-22,357,163604158.507785,2001.22013927631,17.0474104,,0.000232551030733002,1.00081023168449,,0.0439683873866631,163471708.55,494,495,9589239.930559,9597009.43658092,24547.5897781091,24567.4790131252,480.806551,481.196115701731,12151056.940164,12160902.111497,,0.00154668328728776,
2018-11-23,590,166202671.293134,3099568.57702568,14.50020071,,0.000232985710817503,0.999483735757529,,0.0089244633315393,166288520.11,903,903,11468015.057779,11462094.5316725,22880.4072904286,22868.5949542914,730,729.623127102996,20661007.783257,20650341.2437251,,0.00154053713163693,
2018-11-24,461,166912907.940657,100314.857895563,27.57931743,,0.000263549149533143,1.0031515884104,,0.224165524654319,166388519.81,676,674,6033090.566403,6052104.38471097,15967.7565593012,16018.0803558136,999.984442,1003.13598137799,10762267.920969,10796186.1598183,,0.00163116411810323,
2018-11-25,667,166348596.173344,0,16.09461079,,0.000253305759344533,0.999760057744959,,-0.347358405621696,166388519.81,1061,1058,10338151.199965,10335670.6406531,15975.2712954093,15971.4381527897,916.009986,915.790196498319,16901837.030543,16897781.5656516,,0.00169408230199005,
2018-11-26,635,167316527.464355,846104.045363718,15.66433598,,0.000270463684699512,1.0007929840261,,-0.00873226225615947,167183953.26,1034,1027,10672903.946654,10681367.3889958,14460.1026678715,14471.5692983029,999,999.792191042074,14850525.439904,14862301.669357,,0.00170144561409566,
2018-11-27,666,172074135.78718,5334683.14431301,15.18018227,,0.000264696370459905,0.999640640976733,,-0.0607327181336736,172135994.41,1012,1012,11339520.919047,11335445.9598852,17948.3826346314,17941.9327213786,565.35,565.146836376196,18163763.226247,18157235.9140352,,0.00171204435260572,0.00191393477747441
2018-11-28,703,177268561.283121,5167477.09763536,7.29207712,,0.000237567875744667,0.999798529813759,,-0.0978241856025837,177304282.81,1116,1114,24314647.233482,24309748.5569755,28815.014956342,28809.2095899122,540,539.89120609943,32099926.661365,32093459.4831622,,0.00170274562869558,0.00191392744216159
2018-11-29,651,177566362.308245,63239.4787434449,5.12214323,,0.000236167192908487,1.00112205658262,,0.13241459474271,177367346.11,1027,1025,34627564.728057,34666418.8150002,38531.4474039541,38574.6818681516,750.961602,751.804223408819,39494733.589053,39539048.9148554,,0.00171580676539593,0.00188393752161625
2018-11-30,611,177237769.195443,41164.5599800196,20.11378486,,0.000251745261560352,1.00026802026508,,-0.0227571643432834,177190278.61,823,828,8809395.138759,8811756.23517928,11978.0742255918,11981.2845922209,249.958768,250.025762015258,9917845.45879,9920503.64235889,,0.00172144001780319,0.00180332315949816
2018-12-01,437,177113809.349789,9.99568377811161,33.95304261,,0.000240971700103234,0.999568377811161,,-0.0482118912420447,177190288.61,630,737,5218686.602587,5216434.10165273,11530.5127759905,11525.5359508277,99.986759,99.9436024962255,8497987.915905,8494319.99576001,,0.00172637727890766,0.00180008504076487
2018-12-02,327,177230240.905424,0,27.91330613,,0.000244032025982323,1.00022547677831,,0.0272244567176199,177190288.61,400,399,6347878.956529,6349310.25582522,17467.8305909549,17471.7691811206,198,198.044644402105,6969664.405791,6971235.90326712,,0.00172680604715291,0.00179441077939098
2018-12-03,496,176965192.576077,104411.205321643,30.86087576,,0.000260056114679936,0.999649636676344,,-0.0928710983311478,177027216.42,685,684,5736299.183012,5734289.39416476,10329.5210012237,10325.9019159139,397.358256,397.219036240746,7065392.364837,7062916.91048512,,0.00170822178805462,0.00179568473263431
2018-12-04,498,177198192.794974,201125.023153975,8.61451862,,0.000256970991496501,1.00037564457497,,0.12515606713993,177131654.25,703,703,20561990.983794,20569714.9841576,35211.1888540583,35224.4157461296,480.797007,480.977615787341,24753465.764403,24762764.2695291,,0.0016779737515901,0.00179284750413746
2018-12-05,576,178687120.118311,1575038.26284648,24.32928142,,0.000269557608270247,0.99992957038386,,-0.103654940238323,178699705.87,836,835,7345046.602973,7344529.29416022,13471.1940025784,13470.2452315559,499.977514,499.94230077561,11248446.992153,11247654.7683492,,0.00166317429624512,0.00179231197944478
2018-12-06,687,181746352.90289,3079017.66214426,17.74002493,,0.000284788981937119,1.00017007086168,,0.0465943652489852,181715448.4,969,967,10243246.508622,10244988.5863821,16312.8988242865,16315.673173046,499.979084,500.064115873638,15774573.163085,15777255.9583355,,0.00166328485440423,0.0017099539553382
2018-12-07,972,185997181.750582,4179203.69866796,10.93288494,,0.000297046630464724,1.00193700505216,,0.20157852856878,185637600.78,1695,1688,16979745.222074,17012635.0743535,15745.7837619289,15776.283424626,670.9633675,672.263026932662,26578882.990136,26630366.4207687,,0.00169061320390311,0.00168709970938925
2018-12-08,572,185733632.911832,0,15.65667578,,0.000293583227154194,1.00051730970142,,0.116354267310643,185637600.78,858,844,11856769.816189,11862903.4382424,20593.8958293472,20604.5492514497,572.955903,573.252298647108,17381248.079969,17390239.5682236,,0.00171361180827458,0.00169091013041018
